EmployeeID,Name,HighestDegree,Division,DivisionAddress,DivisionPhone,PersonalAddress,Email,PhoneNumber,Department,DepartmentDescription,JobTitle,JobDescription,Salary,Birthdate,SocialSecurity
281819,Julie Sharon Price,GED,Central Division,"202 Main St, Columbus, OH 43085",(916)555-6789,"2326 Daniel Lights Suite 572, South Moniquefort, OH 74504",julie_price_180@klb..com,001-911-715-8039,OPERATIONS,"Manage all purchasing, manufacturing, and logistics of the organization",OPERATIONS ASSOCIATE LEVEL 1,"Performs production and operational tasks within the Central Division, ensuring quality and efficiency in processes.",35744.87,1977.10.21,895 02 4719
229168,Douglas Andrew Flores,GED,West Division,"101 WEST DR, SACRAMENTO, CA 94203",(916)555-5678,"281 DANIEL CAUSEWAY APT. 268, SOUTH CHRISTOPHER, CA 24791",douglas_flores_111@klb.com,976-955-7859,Operations,"Manage all purchasing, manufacturing, and logistics of the organization",Operations Associate Level 2,"Performs production and operational tasks within the West Division, ensuring quality and efficiency in processes.",30705.83,9/11/2003,138/71/2590
205814,JASON ANTHONY COOK,AB,Central Division,"202 MAIN ST, COLUMBUS, OH 43085",(916)555-6789,"1357 Kevin Square Suite 784, Adamsview, OH 59364",jason_cook_163@klb..com,+1-326-682-2542x66314,Operations,"Manage all purchasing, manufacturing, and logistics of the organization",Operations Associate Level 7,"Performs production and operational tasks within the Central Division, ensuring quality and efficiency in processes.",38153.36,3/4/1982,628 97 8537
238499,COREY DAVID LONG,CTE,South Division,"456 South Ave, Austin, TX 73301",(512)555-6789,"97410 John Via Suite 043, Jeffreyland, TX 50316",corey_long_175@klb..com,001-655-929-7354x3323,Operations,"Manage all purchasing, manufacturing, and logistics of the organization",Operations Associate Level 4,"Performs production and operational tasks within the South Division, ensuring quality and efficiency in processes.",33477.39,1999.02.26,875-83-6540
294446,AMANDA CARRIE HAMPTON,CTE,CENTRAL DIVISION,"202 Main St, Columbus, OH 43085",(916)555-6789,"961 TIMOTHY COURT, NEW CINDYVILLE, OH 75854",amanda_hampton_152@klb.com,357.758.6919x63007,OPERATIONS,"Manage all purchasing, manufacturing, and logistics of the organization",Operations Associate Level 6,"Performs production and operational tasks within the Central Division, ensuring quality and efficiency in processes.",36263.49,5/2/2004,515-70-0168
256868,Desiree Rachel Oliver,BS,South Division,"456 South Ave, Austin, TX 73301",(512)555-6789,"278 CHRISTOPHER POINT SUITE 984, WEST AMBERHAVEN, TX 30672",DESIREE_OLIVER_193@KLB.COM,+1-680-236-6246x273,Operations,"Manage all purchasing, manufacturing, and logistics of the organization",Operations Associate Level 3,"Performs production and operational tasks within the South Division, ensuring quality and efficiency in processes.",29819.96,1970.08.23,196 98 5890
263084,Julie Katrina Jones,BS,South Division,"456 South Ave, Austin, TX 73301",(512)555-6789,"721 Myers Dale, New Cassandramouth, TX 50754",julie_jones_131@klb.com,+1-964-296-3289x5982,OPERATIONS,"Manage all purchasing, manufacturing, and logistics of the organization",Operations Associate Level 3,"Performs production and operational tasks within the South Division, ensuring quality and efficiency in processes.",28198.79,5/23/1994,330/72/8316
458891,CHRISTIAN LAWRENCE ROBINSON,BA,EAST DIVISION,"789 East Blvd, Albany, NY 12201",(518)555-1234,"82749 Stephanie Fords Apt. 122, East Monica, NY 42639",christian_robinson_107@klb.com,880-970-4731x483,Administrative,"Manage, coordinate, and facilitate internal communications, meetings, and standard operating procedures.",Secretary Level 3,"PROVIDES ADMINISTRATIVE SUPPORT WITHIN THE EAST DIVISION, ASSISTING WITH SCHEDULING, DOCUMENTATION, AND COMMUNICATION TASKS.",43877.79,3/5/1985,471 61 8133
487500,Nicole Pamela Johnson,HS,East Division,"789 East Blvd, Albany, NY 12201",(518)555-1234,"3801 CASEY WALKS SUITE 571, WEST ANGELICAFURT, NY 98500",nicole_johnson_199@klb.com,+1-719-349-9913x6505,Administrative,"Manage, coordinate, and facilitate internal communications, meetings, and standard operating procedures.",Secretary Level 3,"Provides administrative support within the East Division, assisting with scheduling, documentation, and communication tasks.",38772.87,7/24/1970,688 95 9718
338964,Kyle Shaun Simmons,PhD,West Division,"101 West Dr, Sacramento, CA 94203",(916)555-5678,"775 Nicole Bypass Apt. 673, Thomasport, CA 21799",kyle_simmons_169@klb.com,6807208963,Engineering,Develop and maintain product design specifications and manufacturing protocols.,ENGINEER LEVEL 3,"Works on technical projects, ensures compliance with safety standards, and provides engineering solutions as Engineer Level 3.",121745.03,8/4/1977,355-16-6523
494929,Lydia Beth Walters,AB,CENTRAL DIVISION,"202 Main St, Columbus, OH 43085",(916)555-6789,"173 BILLY CANYON, NORTH STEPHANIEVIEW, OH 51928",lydia_beth_walters_111@klb.com,8058204956,Administrative,"Manage, coordinate, and facilitate internal communications, meetings, and standard operating procedures.",SECRETARY LEVEL 2,"Provides administrative support within the Central Division, assisting with scheduling, documentation, and communication tasks.",41241.08,1987.09.04,092/03/3281
256829,Ana Katherine Nelson,BS,Central Division,"202 Main St, Columbus, OH 43085",(916)555-6789,"5334 Harmon Mission Apt. 892, Kaitlynstad, OH 17244",ana_katherine_nelson_173@klb.com,239-312-5732,OPERATIONS,"Manage all purchasing, manufacturing, and logistics of the organization",Operations Associate Level 2,"Performs production and operational tasks within the Central Division, ensuring quality and efficiency in processes.",35993.86,8/19/2000,183-29-9342
344789,Kayla Julie Woodard,BS,East Division,"789 East Blvd, Albany, NY 12201",(518)555-1234,"37235 Daniel Lodge Apt. 697, Port Barbara, NY 30074",KAYLA_WOODARD_147@KLB.COM,(323)870-0251x743,Engineering,Develop and maintain product design specifications and manufacturing protocols.,Engineer Level 1,"Works on technical projects, ensures compliance with safety standards, and provides engineering solutions as Engineer Level 1.",107328.98,1981.05.24,359/30/2366
258698,Suzanne Amanda Khan,CTE,West Division,"101 WEST DR, SACRAMENTO, CA 94203",(916)555-5678,"9260 Shawn Junction Suite 049, North Johnfort, CA 57942",suzanne_khan_179@klb..com,7202489194,Operations,"Manage all purchasing, manufacturing, and logistics of the organization",Operations Associate Level 1,"Performs production and operational tasks within the West Division, ensuring quality and efficiency in processes.",30517,11/14/1976,369-01-7203
370521,Jennifer Maria Oconnor,MS,EAST DIVISION,"789 East Blvd, Albany, NY 12201",(518)555-1234,"565 Robert Knoll, Evansport, NY 78912",jennifer_oconnor_177@klb.com,3107829594,Engineering,Develop and maintain product design specifications and manufacturing protocols.,ENGINEER LEVEL 2,"Works on technical projects, ensures compliance with safety standards, and provides engineering solutions as Engineer Level 2.",116738.31,12/11/1976,251 39 5913
258538,Matthew Nathaniel Walker,HS,WEST DIVISION,"101 West Dr, Sacramento, CA 94203",(916)555-5678,"817 BRYANT ROADS SUITE 702, ADAMSBURGH, CA 86796",MATTHEW_WALKER_160@KLB.COM,+1-691-947-5066x38412,Operations,"Manage all purchasing, manufacturing, and logistics of the organization",OPERATIONS ASSOCIATE LEVEL 7,"Performs production and operational tasks within the West Division, ensuring quality and efficiency in processes.",32636.42,2/18/1998,570 83 6585
272502,Frank Robert Mckay,BS,NORTH DIVISION,"123 North St, Springfield, IL 62701",(217)555-1234,"9070 Davis Turnpike, Jessicahaven, IL 18185",FRANK_MCKAY_121@KLB.COM,(733)270-3909,Operations,"Manage all purchasing, manufacturing, and logistics of the organization",Operations Associate Level 5,"Performs production and operational tasks within the North Division, ensuring quality and efficiency in processes.",37673.06,3/28/1969,817 88 7985
224733,Cheryl Jennifer Rodriguez,HS,North Division,"123 North St, Springfield, IL 62701",(217)555-1234,"514 Amy Underpass, Alexaland, IL 20829",cheryl_rodriguez_101@klb.com,531-927-5575x679,Operations,"Manage all purchasing, manufacturing, and logistics of the organization",OPERATIONS ASSOCIATE LEVEL 7,"Performs production and operational tasks within the North Division, ensuring quality and efficiency in processes.",40510.82,2001.12.19,851/07/6536
294320,George Anthony Smith,CTE,West Division,"101 West Dr, Sacramento, CA 94203",(916)555-5678,"38517 Robert Manors, Davidshire, CA 19008",GEORGE_SMITH_180@KLB.COM,247.794.3623x1297,Operations,"Manage all purchasing, manufacturing, and logistics of the organization",Operations Associate Level 3,"PERFORMS PRODUCTION AND OPERATIONAL TASKS WITHIN THE WEST DIVISION, ENSURING QUALITY AND EFFICIENCY IN PROCESSES.",29851,1/12/2005,331-93-5750
257855,BRYAN GARRETT MULLEN,CTE,West Division,"101 West Dr, Sacramento, CA 94203",(916)555-5678,"315 MAUREEN VISTA SUITE 016, NEW CHRISTOPHER, CA 32783",bryan_mullen_186@klb..com,473.558.2070x4250,OPERATIONS,"Manage all purchasing, manufacturing, and logistics of the organization",Operations Associate Level 6,"Performs production and operational tasks within the West Division, ensuring quality and efficiency in processes.",36616.37,5/15/1971,530/91/6857
296914,Matthew Troy Griffith,HS,Central Division,"202 Main St, Columbus, OH 43085",(916)555-6789,"7346 Romero Island Suite 578, North Kenneth, OH 32392",matthew_griffith_155@klb..com,443-348-8185x8698,Operations,"Manage all purchasing, manufacturing, and logistics of the organization",OPERATIONS ASSOCIATE LEVEL 7,"Performs production and operational tasks within the Central Division, ensuring quality and efficiency in processes.",40580.7,8/11/1999,714 22 8149
230783,Dr Matthew Timothy Hess,HS,East Division,"789 EAST BLVD, ALBANY, NY 12201",(518)555-1234,"62163 GRIFFITH OVERPASS, JAMESMOUTH, NY 10770",dr_matthew_timothy_hess_198@klb.com,659-885-5923,Operations,"Manage all purchasing, manufacturing, and logistics of the organization",Operations Associate Level 4,"Performs production and operational tasks within the East Division, ensuring quality and efficiency in processes.",32813.26,2003.11.20,772 14 8393
244656,Douglas Steven Marquez,GED,North Division,"123 North St, Springfield, IL 62701",(217)555-1234,"263 Brittney Fields, New Benjaminchester, IL 86232",douglas_marquez_200@klb.com,(682)328-3009x463,Operations,"Manage all purchasing, manufacturing, and logistics of the organization",Operations Associate Level 2,"Performs production and operational tasks within the North Division, ensuring quality and efficiency in processes.",29460.38,6/21/1997,597 46 5203
241679,Michael Brad Ward,BS,South Division,"456 South Ave, Austin, TX 73301",,"456 Blake Pike, Lake Tony, TX 44133",michael_ward_143@klb.com,001-286-906-8930,Operations,"Manage all purchasing, manufacturing, and logistics of the organization",Operations Associate Level 2,"PERFORMS PRODUCTION AND OPERATIONAL TASKS WITHIN THE SOUTH DIVISION, ENSURING QUALITY AND EFFICIENCY IN PROCESSES.",31766.21,4/7/1982,559/61/2297
264086,Alexa Emily Nixon,CTE,CENTRAL DIVISION,"202 Main St, Columbus, OH 43085",(916)555-6789,"4659 ANNA SPUR SUITE 520, MCMAHONSIDE, OH 47242",ALEXA_NIXON_110@KLB.COM,+1-854-325-0436x0141,OPERATIONS,"Manage all purchasing, manufacturing, and logistics of the organization",Operations Associate Level 1,"Performs production and operational tasks within the Central Division, ensuring quality and efficiency in processes.",30834.11,2/3/1981,175 52 0556
254735,John Thomas Stephens,BS,South Division,"456 South Ave, Austin, TX 73301",(512)555-6789,"1186 Mary Landing Suite 940, Brandimouth, TX 50414",JOHN_STEPHENS_127@KLB.COM,3738826340,OPERATIONS,"Manage all purchasing, manufacturing, and logistics of the organization",OPERATIONS ASSOCIATE LEVEL 3,"Performs production and operational tasks within the South Division, ensuring quality and efficiency in processes.",29487.99,11/26/2004,272/52/5481
299432,Jack Chad Jackson,CTE,East Division,"789 East Blvd, Albany, NY 12201",(518)555-1234,"08915 Ortega Stravenue Suite 197, Ryanmouth, NY 83639",JACK_JACKSON_191@KLB.COM,4348413714,Operations,"Manage all purchasing, manufacturing, and logistics of the organization",Operations Associate Level 7,"PERFORMS PRODUCTION AND OPERATIONAL TASKS WITHIN THE EAST DIVISION, ENSURING QUALITY AND EFFICIENCY IN PROCESSES.",39950.89,12/26/1992,284 36 3081
411495,John Juan Wise,AB,East Division,"789 EAST BLVD, ALBANY, NY 12201",(518)555-1234,"909 Marsh Mall Apt. 527, Carrside, NY 37443",john_wise_122@klb..com,542-302-2482x4886,ADMINISTRATIVE,"Manage, coordinate, and facilitate internal communications, meetings, and standard operating procedures.",SECRETARY LEVEL 2,"Provides administrative support within the East Division, assisting with scheduling, documentation, and communication tasks.",40720.9,9/23/1980,890/60/3846
289453,Stacey Kathryn Bishop,AB,CENTRAL DIVISION,"202 Main St, Columbus, OH 43085",(916)555-6789,"1166 Duran Parks, North Jamie, OH 39442",STACEY_BISHOP_141@KLB..COM,653-852-3254x337,OPERATIONS,"Manage all purchasing, manufacturing, and logistics of the organization",OPERATIONS ASSOCIATE LEVEL 7,"Performs production and operational tasks within the Central Division, ensuring quality and efficiency in processes.",35806.62,12/17/2000,275 51 0708
254342,Prof Alan Richard Chen,HS,South Division,"456 South Ave, Austin, TX 73301",(512)555-6789,"55941 Joseph Pass, East Jesseton, TX 13289",PROF_ALAN_RICHARD_CHEN_169@KLB.COM,(329)453-1713x208,OPERATIONS,"Manage all purchasing, manufacturing, and logistics of the organization",Operations Associate Level 9,"Performs production and operational tasks within the South Division, ensuring quality and efficiency in processes.",42118.67,4/13/1976,878 22 5941
242493,Michael Jeffrey Oconnell,AB,South Division,"456 South Ave, Austin, TX 73301",(512)555-6789,"157 Stacey Shoal Suite 441, Harrellfurt, TX 55242",michael_oconnell_116@klb.com,001-348-436-9555x09525,Operations,"Manage all purchasing, manufacturing, and logistics of the organization",Operations Associate Level 3,"Performs production and operational tasks within the South Division, ensuring quality and efficiency in processes.",36214.99,1/2/1976,224 01 1159
286428,TERRANCE NICHOLAS BERG,GED,CENTRAL DIVISION,"202 Main St, Columbus, OH 43085",(916)555-6789,"539 KATHY FORGES, NORTH NATALIESTAD, OH 82310",terrance_berg_162@klb.com,677.417.3906x291,Operations,"Manage all purchasing, manufacturing, and logistics of the organization",OPERATIONS ASSOCIATE LEVEL 1,"Performs production and operational tasks within the Central Division, ensuring quality and efficiency in processes.",35035.33,2001.07.22,425-41-6090
265056,Michael Nathan Burnett,HS,CENTRAL DIVISION,"202 MAIN ST, COLUMBUS, OH 43085",(916)555-6789,"769 CHERYL LIGHTS, JUSTINBURY, OH 87086",MICHAEL_BURNETT_156@KLB.COM,001-663-950-9889x8327,OPERATIONS,"Manage all purchasing, manufacturing, and logistics of the organization",Operations Associate Level 3,"PERFORMS PRODUCTION AND OPERATIONAL TASKS WITHIN THE CENTRAL DIVISION, ENSURING QUALITY AND EFFICIENCY IN PROCESSES.",35194.99,1979.04.10,270-26-8744
230402,Mike Anthony Reed,BS,Central Division,"202 MAIN ST, COLUMBUS, OH 43085",(916)555-6789,"31074 Jennifer Locks Apt. 983, East Bruce, OH 92852",mike_reed_105@klb..com,3966748499,Operations,"Manage all purchasing, manufacturing, and logistics of the organization",Operations Associate Level 5,"Performs production and operational tasks within the Central Division, ensuring quality and efficiency in processes.",30437.07,8/8/1977,490 86 8108
378359,ROBERT TIMOTHY HUGHES,BS,South Division,"456 South Ave, Austin, TX 73301",(512)555-6789,"00889 Greer Curve Apt. 535, Lake Lauren, TX 97340",robert_hughes_139@klb.com,001-961-873-2850x419,Engineering,Develop and maintain product design specifications and manufacturing protocols.,Engineer Level 1,"Works on technical projects, ensures compliance with safety standards, and provides engineering solutions as Engineer Level 1.",90572.36,1983.08.11,658 76 2440
